"Dodangoda","","2022.10.13","6","22","","","","","6","","","","",""
"Ingiriya","","2022.10.13","5","22","","","","","2","","","","",""
"Horana","","2022.10.13","2","9","","","","","2","","","","",""
"Beruwala","","2022.10.14","7","27","","","","","7","","","","",""
"Millaniya","","2022.10.14","26","87","","","","","2","","","","",""
"Mathugama
කළුතර","","2022.10.13/14","207","767","","","","1","61","6","","","",""
"6","Heavy Rain","","","","","","","","","","","","",""
"fSj;Jiw Kalutara
Madurawela","","2022.10.14","9","22","","","","1","8","","","","",""
"Bandaragama","","2022.10.14","3","14","","","","","3","","","","",""
"Bulathsinhala","","2022.10.14","15","50","","","","1","10","","","","",""
"Walallawita","","2022.10.14","11","41","","","","","11","","","","",""
"Palinda Nuwara","","2022.10.15","1","2","","","","","1","","","","",""
"Kalutara","","2022.10.16","2","7","","","","","2","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","294","1070","0","0","0","3","115","6","0","0","0","0"
"Divulapitiya","Flood","2022.10.14","4","14","","","","","4","","","","",""
"Mahara","Flood","2022.10.14","","","","","","","10","","","","",""
"Katana","Flood","2022.10.14","","","","","","2","2","","","","",""
"Ja-Ela","Flood & Heavy Rain","2022.10.14","23","103","","","","","1","","","","",""
"Dompe","Flood","2022.10.13","14","54","","","","","3","","","1","7","21 Lenagampala Temple"
"Western","","","","","","","","","","","","","",""
"Gampaha","Flood","2022.10.14","","","","","","","7","","","","",""
"Nky; khfhzk;","","","","","","","","","","","","","",""
"ෙම්පහ          
බස්ත්‍ර ොහිර පලොත","","","","","","","","","","","","","",""
"7
fk;g`h","","","","","","","","","","","","","","1. Welikadammulla"
"Gampaha","","","","","","","","","","","","","","siddartha school"
"Wattala","Flood","2022.10.14","1638","6921","","","","","9","","","3","42","2.Pubudugama Community 
140"
"","","","","","","","","","","","","","","Hall  3.Vijaya"
"","","","","","","","","","","","","","","kumarathunga Ground"
"Biyagama","Heavy Rain/Flood","2022.10.13","","","","","","","6","","","","",""
"Minuwangoda","Flood & Heavy Rain","2022.10.14","","","","","","","10","2","","","",""
"Aththanagalla","High Wind","2022.10.14","","","","","","","6","","","","",""
"Meerigama","Heavy Rain","2022.10.14/15","","","","","","","8","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","1679","7092","0","0","0","2","66","2","0","4","49","161"
