"","Kuliyapitiya West","2024.10.11","59","181","","","","","","","","","",""
"","Udubaddawa","2024.10.13","17","50","","","","","1","","","","",""
"කුරුණෑගල","","","","","","","","","","","","","",""
"","Bingiriya","2024.10.12","13","43","","","","","","","","","",""
"12
FUdhfy;","Flood","","","","","","","","","","","","",""
"Kurunegala","Alawuwa","2024.10.11","1","2","","","","","1","","","","",""
"","Pannala","2024.10.12","294","1018","","","","","6","","","1","2","10"
"","Paduwasnuwara West","2024.10.05","1","4","","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","385","1298","0","0","0","0","9","0","0","1","2","10"
"වයඹ පලාත","","","","","","","","","","","","","",""
"","Nattandiya","2024.10.10","1286","5793","","","","","","","","12","550","2919"
"tlNky;","","","","","","","","","","","","","",""
"khfhzk;","Wennappuwa","2024.10.08","333","1074","","","","","","","","","",""
"North Western","Dankotuwa","","26","85","","","","","2","","","","",""
"පුත්තලම","","2024.10.10","","","","","","","","","","","",""
"","Mundalama","","18","66","","","","","","","","","",""
"Gj;jsk;   
13","Flood","","","","","","","","","","","","",""
"Puttalam","Chilaw","","135","557","","","","","","","","","",""
"","Madampe","2024.10.09","93","305","","","","","1","","","","",""
"","Mahawewa","2024.10.12","239","812","","","","","","","","","",""
"","Arachchikattuwa","2024.10.13","199","385","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","2329","9077","0","0","0","0","3","0","0","12","550","2919"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","2714","10375","0","0","0","0","12","0","0","13","552","2929"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","35391","137792","3","2","0","1","344","43","1","70","2222","9591"
"","","","","","ආපදා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
