"","Weather Forecast for Main Cities","","","",""
"","","","Relative","Humidity",""
"","","Temperature (0C)","","",""
"City","","","(%)","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","32","25","95","60","Mainly fair"
"Batticaloa","30","25","90","65","Mainly fair"
"Colombo","32","25","85","60","Showers or thundershowers are likely after 2.00p.m"
"Galle","31","25","90","70","Showers or thundershowers are likely after 2.00p.m"
"Jaffna","33","24","95","70","Several spells of showers"
"Kandy","30","22","95","55","Showers or thundershowers are likely after 2.00p.m"
"Nuwara-Eliya","22","9","90","60","Showers or thundershowers are likely after 2.00p.m"
"Ratnapura","34","23","95","60","Showers or thundershowers are likely after 2.00p.m"
"Trincomalee","30","24","90","75","Several spells of showers"
"Mannar","31","25","90","70","A few showers"
