"","","මඩකලපුව","Porathivupattu","","2021.05.20-21","2","8","","","","","2","","","","",""
"","6","kl;lf;fsg;G","","High Wind","","","","","","","","","","","","",""
"","","","Koralaipattu","","2021.05.26","1","4","","","","","1","","","","",""
"","","Batticaloa","","","","","","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","3","12","0","0","0","0","3","0","0","0","0","0"
"","","","Kanthale","","2021.05.21-27","5","21","","","","","5","","","","",""
"","","","","","2021.05.22","1","6","","","","","1","","","","",""
"","","","Seruwila","","","","","","","","","","","","","",""
"","","","","","","10","38","","","","","10","","","","",""
"නැනගනහිර","","","Kuchchaweli","","","3","10","","","","","2","1","","","",""
"පලාත  fpof;F","","ත්‍රීකුණාමලය","","","","","","","","","","","","","","",""
"","","","Town & Gravets","","","8","28","","","3","","5","","","","",""
"Eastern","7","jp.kiy","","High Wind","2021.05.21-27","","","","","","","","","","","",""
"","","","Thambalakamam","","","2","10","","","","","2","","","","",""
"","","Trincomalee","","","","","","","","","","","","","","",""
"","","","Gomarankadawala","","","4","16","","","","","4","","","","",""
"","","","Kinniya","","","4","13","","","","","4","","","","",""
"","","","Morawewa","","2021.05.29","1","3","","","","","1","","","","",""
"","","","Verugal","","2021.05.26","1","2","","","","1","4","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","39","147","0","0","3","0","38","1","0","0","0","0"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","","42","159","0","0","3","0","41","1","0","0","0","0"
"","","ගාල්ල","","","","","","","","","","","","","","",""
"දකුනු පලාත","8","fhyp","Kadawath Sathara","Missing at Sea","2021.05.24","","1","1","","","","","","","","",""
"njd;","","","","","","","","","","","","","","","","",""
"","","Galle","","","","","","","","","","","","","","",""
"khfhzk;","","","","","","","","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","0","1","1","0","0","0","0","0","0","0","0","0"
"Southern","","","","","","","","","","","","","","","","",""
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","","0","1","1","0","0","0","0","0","0","0","0","0"
"","","","","High Wind","2021.05.25-27","21","80","","","","1","20","","","","",""
"","","","Gampaha","","","","","","","","","","","","","",""
"","","","","Tree Fallen","2021.05.26","3","12","","","","","2","1","","","",""
"","","","Attanagalla","Heavy Rain","2021.05.25-26","27","122","","","","","27","","","","",""
"","","","Wattala","Flood & High Wind","2021.05.24-27","1202","4876","","","","","8","","","","",""
"","","","Biyagama","","2021.05.26-27","57","318","","","","","14","","","","",""
"","","","","Flood","","","","","","","","","","","","",""
"","","","","","2021.05.26-27","28","111","","","","","23","1","","","",""
"","","","Dompe","High Wind","2021.06.01","2","8","","","","","2","","","","",""
"","","ගම්පහ","","","","","","","","","","","","","","",""
"","9","fk;g`h","","Tree Fallen","2021.05.26-28","3","12","","","","","3","","","","",""
"","","Gampaha","","","","","","","","","","","","","","",""
"","","","Minuwangoda","","","20","74","","","","","20","1","","","",""
"Western","","","","","2021.05.25-27","","","","","","","","","","","",""
"","","","Mahara","","","22","78","","","","","22","","","","",""
"Nky;","","","","","","","","","","","","","","","","",""
"","","","Katana","","","33","131","","","","1","32","4","","","",""
"khfhzk","","","","","","","","","","","","","","","","",""
"බස්ත්‍රනාහිර පලාත","","","Mirigama","High Wind","2021.05.25-26","21","76","","","","","21","","","","",""
"","","","Divulapitiya","","2021.05.26-27","16","82","","","","","16","","","","",""
"","","","Ja-Ela","","2021.05.24","1","4","","","","","1","","","","",""
"","","","Negombo","","2021.05.24-26","11","42","","","","","11","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","1467","6026","0","0","0","2","222","7","0","0","0","0"
"","","නකාළඹ","","High Wind","2021.05.26","25","96","","","","1","24","3","","","",""
"","10","nfhOk;G","Moratuwa","","","","","","","","","","","","","",""
"","","Colombo","","Coastal Erosion","2021.05.19-26","1","5","","","","","1","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","26","101","0","0","0","1","25","3","0","0","0","0"
