"","","","","","","Page 3","","","","","","","","","","Situation Report on 2019.11.05 at 1800 hrs.xlsx"
"","","","","2019.11.30","4","19","","","","","4","","","","",""
"","","Medadumbara","","","","","","","","","","","","","",""
"","","","","2019.12.01","1","4","","","","","1","","","","",""
"","","","","2019.11.30","1","4","","","","","1","","","","",""
"","","","Heavy Rain","","","","","","","","","","","","",""
"","","Pathadumbara","","2019.12.01","1","5","","1","","","1","","","","",""
"","","","","2019.12.03","1","5","","","","","1","","","","",""
"","","","","2019.11.30","2","5","","","","","2","","","","",""
"","","Ududumbara","","","","","","","","","","","","","",""
"","","","Land Slide","2019.12.01","3","8","","","","2","1","","","","",""
"","","","High Wind","2019.11.29","1","4","","","","","1","","","","",""
"","","Minipe","","","","","","","","","","","","","",""
"","","","Cutting Failure","2019.12.03","1","9","","2","","1","","","","","",""
"","","","","2019.12.01","1","3","","","","","1","","","","",""
"","","Deltota","","2019.11.30","12","34","","","","","5","","","","",""
"","","","Heavy Rain","","","","","","","","","","","","",""
"","","","","2019.12.03","5","20","","","","","5","","","","",""
"","","","","2019.11.26","1","3","","","","","1","","","","",""
"","නුවර","Kundasale","","","","","","","","","","","","","",""
"","11
fz;b","","Cutting Failure","2019.12.01","2","8","","","","","2","1","","","",""
"","Kandy","","","","","","","","","","","","","","",""
"","","Pathahewaheta","Heavy Rain","2019.11.30","12","44","","","","1","4","1","","","",""
"","","Akurana","Cutting Failure","2019.12.01","1","6","","","","","1","","","","",""
"","","Hatharaliyadda","Cutting Failure","2019.12.01","2","9","","","","","1","","","","",""
"","","Pasbagekorale","Heavy Rain","2019.12.02","3","6","","","","","3","","","","",""
"","","","Cutting Failure","2019.12.02","1","5","","","","","1","","","","",""
"","","Udapalatha","","","","","","","","","","","","","",""
"","","","High Wind","2019.12.02","2","8","","","","","2","","","","",""
"","","","","2019.12.02","2","5","","","","","2","","","","",""
"","","Harispattuwa","Heavy Rain","","","","","","","","","","","","",""
"","","","","2019.12.03","1","3","","","","","1","","","","",""
"","","Gagawatakorale","Cutting Failure","2019.12.01","1","2","","","","","1","","","","",""
"මධ්‍යම පලොත","","Yatinuwara","Heavy rain","2019.12.02","2","4","","","","","2","","","","",""
"kj;jpa khfhzk;","","","","","","","","","","","","","","","",""
"","","Galagedara","Heavy Rain","2019.12.01","1","1","","","","","1","","","","",""
"Central","","","","","","","","","","","","","","","",""
"","","Doluwa","Landslide Risk","2019.12.04","4","23","","","","","","","","3","4","23"
"","","Panvila","Heavy Rain","2019.12.03","3","7","","","","","3","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total","","","","71","254","0","3","0","4","48","2","0","3","4","23"
"","","","Flood","","26","122","","","","","","","","","",""
"","","","Tree Fallen","","1","2","","","","","1","","","","",""
"","","Nuwara Eliya","","","","","","","","","","","","","",""
"","","","Land Slide Risk","","3","18","","","","","1","","","1","2","10"
"","","","","","","","","","","","","","","","","Kotlodge Tamil"
"","","","Land Slide","","15","59","","","","","5","","","1","1","School/ Lipakele Day 
6"
"","නුවරඑලිය","","","","","","","","","","","","","","","Care Centre"
"","12
Etnuypah","","","2019.11.30","","","","","","","","","","","",""
"","","","Land Slide Risk","","12","25","","","","","","","","1","12","25 Harasbedda Temple"
"","Nuwara Eliya","Walapane","","","","","","","","","","","","","",""
"","","","Land Slide","","26","75","3","","1","1","","","","1","26","75 Munwatte Temple"
"","","Hankuranketha","Cutting Failure","","1","4","","","","","1","","","","",""
"","","","Flood","","50","237","","","","","1","","","1","31","152 Norwood Tamil School"
"","","Ambagamuwa","","","","","","","","","","","","","",""
"","","","Cutting Failure","","2","9","","","","","1","","","1","2","9 Loynon Estate Home"
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total","","","","136","551","3","0","1","1","10","0","0","6","74","277"
"","","","","","","","","","","","","","","","",""
"","මොතමල්  
13","Raththota","Heavy Rain","2019.12.00","16","62","","","","","","","","1","16","62 Pitakandara Tamil"
"","khj;jis Matale","","","","","","","","","","","","","","","School"
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total","","","","16","62","0","0","0","0","0","0","0","1","16","62"
"","පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","","223","867","3","3","1","5","58","2","0","10","94","362"
"","","N.P.E","","","19","61","","","","","19","","","","",""
"","","Rajanganaya","","","19","63","","","","","19","","","","",""
"","","Nochchiyagama","","","10","27","","","","","10","","","","",""
"","අනුරොධ්‍පුර m.Guk;","Nachchaduwa","","","3","12","","","","","3","","","","",""
"","14","","Heavy Rain","2019.11.30","","","","","","","","","","","",""
"","Anuradhapura","N.P.C","","","43","141","","","","","","","","","",""
"","","Palagala","","","1","","","","","1","","","","","",""
"උතුරුමැද","","","","","","","","","","","","","","","",""
"","","Kahatagasdigiliya","","","2","","","","","","2","","","","",""
"පලොත/tlkj;jpa","","","","","","","","","","","","","","","",""
"","","Thalawa","","","2","","","","","","2","","","","",""
"khfhzk;/ North","","","","","","","","","","","","","","","",""
"Central/","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total","","","","99","304","0","0","0","1","55","0","0","0","0","0"
