"Navithanveli","","","5","20","","","","","5","","","","",""
"Damana","","","9","29","","","","","9","","","","",""
"Ampara","","","21","80","","","","","20","1","","","",""
"Padiyathalawa","","","2","5","","","","","2","","","","",""
"අම්පාර","","","","","","","","","","","","","",""
"4","High Wind","2022.12.07-08","","","","","","","","","","","",""
"mk;ghiw Ampara
Thirukkovil","","","1","5","","","","","1","","","","",""
"Sammanthurai","","","6","22","","","","","6","","","","",""
"Karaitivu","","","3","12","","","","","3","","","","",""
"Uhana","","","83","286","","","","","83","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","130","459","0","0","0","0","129","1","0","0","0","0"
"Porativu Pattu","","","12","45","","","","","12","","","","",""
"Eravur Pattu","","","4","13","","","","","4","","","","",""
"Manmunai North","","","7","29","","","","","7","","","","",""
"ඩකලපුව","","","","","","","","","","","","","",""
"","High Wind & Heavy","","","","","","","","","","","","",""
"5
Manmunia South
kl;lf;fsg;G","","2022.12.08","7","20","","","","","7","","","","",""
"","rain","","","","","","","","","","","","",""
"Batticaloa","","","","","","","","","","","","","",""
"Manmunai South West","","","3","14","","","","","3","","","","",""
"නැමගනහිර පලාත","","","","","","","","","","","","","",""
"Manmunai Pattu","","","6","29","","","","","6","","","","",""
"fpof;F","","","","","","","","","","","","","",""
"Eastern
Manmunai West","","","5","23","","","","","5","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","44","173","0","0","0","0","44","0","0","0","0","0"
"Padavisiripura","","","12","40","","","","","12","","","","",""
"Thambalagamuwa","","","16","55","","","","","16","","","","",""
"Kuchchaveli","","","16","62","","","","","14","1","","","",""
"Gomarankadawala","","","8","29","","","","","8","","","","",""
"Town & Gravats","","","6","17","","","","","6","2","","","",""
"ත්‍රීකුණා ලය","High Wind & Heavy","","","","","","","","","","","","",""
"Kanthale","","","9","26","","","","","8","1","","","",""
"","rain","","","","","","","","","","","","",""
"jp.kiy","","","","","","","","","","","","","",""
"Morawewa","","","7","26","","","","","7","","","","",""
"Trincomalee","","","","","","","","","","","","","",""
"Muthur","","","1","7","","","","","1","","","","",""
"Seruwela","","","1","1","","","","","1","","","","",""
"Kinniya","","","2","9","","","","","2","","","","",""
"Verugal","","","2","7","","","","","2","","","","",""
"Town & Gravats","Boat Capsized","2022.12.08","","","","","1","","","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","80","279","0","0","1","0","77","4","0","0","0","0"
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","254","911","0","0","1","0","250","5","0","0","0","0"
"Imbulpe","","","1616","5541","1","7","","","1585","","","","",""
"Balangoda","","","91","329","","","","","91","","","","",""
"Kolonna","","","75","281","","1","","","74","","","","",""
"Kalawana","","","13","51","","","","","13","","","","",""
"Kuruvita","","","29","109","","","","","29","","","","",""
"Opanayaka","","","34","123","","","","","34","","","","",""
"7
Rathnapura","","","536","2129","","2","","","536","","","","",""
"රත්නපුර","","","","","","","","","","","","","",""
",uj;jpdGhp  
Nivithigala","High Wind","2022.12.07-08","7","30","","","","","7","","","","",""
"Rathnapura","","","","","","","","","","","","","",""
"Kahawaththa","","","13","49","","","","","13","","","","",""
"Pelmadulla
ස්ත්‍බරගමුව පලාත","","","50","188","","","","","48","","","","",""
"rg;ufKt  
Weligapola","","","25","92","","","","","25","","","","",""
"Sabaragamuwa","","","","","","","","","","","","","",""
"Godakawala","","","19","79","","1","","","19","","","","",""
"Kalthota","","","11","48","","","","1","10","","","","",""
"Eheliyagoda","","","4","10","","","","","4","","","","",""
"Elapatha","","","3","7","","","","","3","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","2526","9066","1","11","0","1","2491","0","0","0","0","0"
