"","Kalawana","","2021.10.11","1","4","","1","","","1","","","","",""
"","","High Wind and","","","","","","","","","","","","",""
"","Ayagama","","","3","11","","","","","3","","","","",""
"","","Heavy Rain","","","","","","","","","","","","",""
"රත් පුර","Pelmadulla","","2021.10.12","3","10","","","","","3","","","","",""
"5
,uj;jpdGhp","","","","","","","","","","","","","","",""
"Rathnapura","Godakawela","","","1","4","","","","","1","","","","",""
"","Kiriella","High Wind","2021.10.11","2","8","","","","","2","","","","",""
"","Elapatha","","2021.10.12","1","4","","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","11","41","0","1","0","0","11","0","0","0","0","0"
"ස්ත්‍බරගමුව","","","","","","","","","","","","","","",""
"","Aranayaka","High Wind","2021.09.29","1","8","","","","","1","","","","",""
"පලාත","","","","","","","","","","","","","","",""
"rg;ufKt","Galigamuwa","Tree Felling","2021.10.05","2","5","","","","","1","","","","",""
"Sabaragamuw","","","","","","","","","","","","","","",""
"","","Wall Felling","2021.10.06","1","4","","","","","1","","","","",""
"a","","","","","","","","","","","","","","",""
"කෑගල්ල","Mawanella","","2021.10.07","1","5","","","","","1","","","","",""
"6
Nffhiy","","Tree Felling","","","","","","","","","","","","",""
"Kegalle","","","2021.10.10","1","7","","","","","1","","","","",""
"","","Rock Felling","2021.10.11","1","4","","","","","1","","","","",""
"","Warakapola","","","","","","","","","","","","","",""
"","","High Wind","2021.10.11","1","3","","","","","1","","","","",""
"","Rambukkana","Cutting Failure","2021.10.11","1","2","","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","9","38","0","0","0","0","8","0","0","0","0","0"
