"","","Devinuwara","","965","3977","","","","","","","","","",""
"","","Dikwalla","","97","328","","","","","","","","","",""
"","මාතර","","","","","","","","","","","","","",""
"12","khj;jiw","Kirinda puhul","Drought
2019.03.01","799","2953","","","","","","","","","",""
"","Matara","","","","","","","","","","","","","",""
"","","Matara","","151","664","","","","","","","","","",""
"","","Hakmana","","306","977","","","","","","","","","",""
"","දිස්ික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","2318","8899","0","0","0","0","0","0","0","0","0","0"
"","","Hambantota","","380","1490","","","","","","","","","",""
"","හම්බන්නතාට","Tissamaharama","","1587","7045","","","","","","","","","",""
"13","`k;ghe;Njhl;I","Okewela","Drought
2019.04.08","82","369","","","","","","","","","",""
"","Hambantota","","","","","","","","","","","","","",""
"","","Beliatta","","50","192","","","","","","","","","",""
"","","Weeraketiya","","50","220","","","","","","","","","",""
"","දිස්ික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","2149","9316","0","0","0","0","0","0","0","0","0","0"
"","","Benthota","","1075","3875","","","","","","","","","",""
"දකුනු පලාත","","Gonapeenuwala","Drought
2019.04.09","1022","3452","","","","","","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","",""
"","","","","1100","3043","","","","","","","","","",""
"Southern","","Welivitiya divithura","","","","","","","","","","","","",""
"","","","High Wind
2019.04.17","2","6","","","","","2","","","","",""
"","","Imaduwa","","220","895","","","","","","","","","",""
"","","Balapitiya","Drought
2019.04.09","540","2556","","","","","","","","","",""
"","ගාල්ල","","","","","","","","","","","","","",""
"14","fhyp","","","1180","4467","","","","","","","","","",""
"","","Baddegama","","","","","","","","","","","","",""
"","Galle","","","","","","","","","","","","","",""
"","","","High Wind
2019.04.17","1","3","","","","","1","","","","",""
"","","Ambalangoda","2019.04.09","745","2760","","","","","","","","","",""
"","","","Drought","","","","","","","","","","","",""
"","","Elpitiya","2019.04.11","115","434","","","","","","","","","",""
"","","Karandeniya","","1","4","","","","","1","","","","",""
"","","","Lightning
2019.04.17","","","","","","","","","","","",""
"","","Yakkalamulla","","1","4","","","","","1","","","","",""
"","","Niyagama","Lightning
2019.04.22","1","2","2","","","","","","","","",""
"","දිස්ික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","6003","21501","2","0","0","0","5","0","0","0","0","0"
"","පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","10470","39716","2","0","0","0","5","0","0","0","0","0"
"","","","Drought
2019.03.14","7387","25288","","","","","","","","","",""
"","","Divulapitaiya","","","","","","","","","","","","",""
"","","","Heavy Rain &","41","146","","1","","2","39","","","","",""
"","","","2019.04.17","","","","","","","","","","","",""
"","","","High Wind","","","","","","","","","","","",""
"","","","","51","230","","","","","51","","","","",""
"","","Katana","","","","","","","","","","","","",""
"","","","2019.04.08","2400","9500","","","","","","","","","",""
"","","","Drought","","","","","","","","","","","",""
"","","","2019.04.09","324","923","","","","","","","","","",""
"","","Mahara","","","","","","","","","","","","",""
"","","","2019.04.17","2","10","","","","","2","","","","",""
"","","","Lightning","","","","","","","","","","","",""
"","ගම්පහ","","","","","","","","","","","","","",""
"","","","2019.04.16","2","9","","","","","2","","","","",""
"15","fk;g`h","Gampaha","","","","","","","","","","","","",""
"","","","Drought
2019.04.09","367","1460","","","","","","","","","",""
"","Gampaha","","","","","","","","","","","","","",""
"","","Ja Ela","High Wind","1","4","","","","","1","","","","",""
"","","Minuwangoda","2019.04.17
Heavy Rain","19","73","","","","","19","","","","",""
"","","Negambo","High Wind","3","13","","","","","3","","","","",""
"","","Meerigama","Tree Fallen
2019.04.18","4","18","","","","","4","","","","",""
"Western","","Dompe","High Wind
2019.04.20","51","188","","","","2","49","","","","",""
"Nky; khfhzk","","","","","","","","","","","","","","",""
"","","Aththanagalla","High Wind
2019.04.20","8","23","","","","","9","","","","",""
"බස්නාහිර පලාත","","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","10660","37885","0","1","0","4","179","0","0","0","0","0"
"","","Kalutara","","19776","78359","","","","","","","","","",""
"","","Beruwala","","24147","116465","","","","","","","","","",""
"","","Mathugama","","4164","15186","","","","","","","","","",""
"","","Panadura","","2694","9905","","","","","","","","","",""
"","කළුතර","","","","","","","","","","","","","",""
"","","Agalawatta","Salt water","50","195","","","","","","","","","",""
"16","fSj;Jiw","","2019.03.28","","","","","","","","","","","",""
"","","","instrusion","","","","","","","","","","","",""
"","Kalutara","Madurawela","","140","491","","","","","","","","","",""
"","","palindanuwara","","2300","8250","","","","","","","","","",""
"","","Millaniya","","174","730","","","","","","","","","",""
"","","Horana","","185","820","","","","","","","","","",""
