"","","","Rathnapura","Landslide Risk","2021.11.11","6","20","","","","","","","","1","3","7"
"","","","Opanayake","Heavy Rain","2021.11.15","1","4","","","","","1","","","","",""
"","","රත්නපුර","Kiriella","","2021.11.15","1","4","","","","","1","","","","",""
"","10",",uj;jpdGhp","","","","","","","","","","","","","","",""
"","","","Pelmadulla","","","1","3","","","","","1","","","","",""
"","","Rathnapura","","","","","","","","","","","","","","",""
"","","","","High Wind","","","","","","","","","","","","",""
"","","","Hakawattha","","2021.11.16","1","5","","","","","1","","","","",""
"","","","Kuruvita","","","3","14","","","","","3","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","13","50","0","0","0","0","7","0","0","1","3","7"
"","","","","Tree Fallen","","1","5","","","","","","","","","",""
"","","","Dehiovita","","2021.11.16","","","","","","","","","","","",""
"","","","","Cutting Faliure","","1","7","","","","","","","","","",""
"","","","Bulathkohupitiya","Landslide Risk","2021.11.15","10","40","","","","","1","","","","",""
"","","","Aranayaka","Wall Collapse","2021.11.15","4","18","","","","","4","","","","",""
"","","","Warakapola","Boat Capsized","2021.11.09","","","1","","","","","","","","",""
"","","කෑගේල","","","","","","","","","","","","","","",""
"","11","Nffhiy","Galigamuwa","Landslide","2021.11.09","","","2","","","","","","","","",""
"","","Kegalle","","","","","","","","","","","","","","",""
"","","","Mawanella","Cutting Faliure","2021.11.14","6","25","","","","","2","","","","",""
"","","","Rabukkana","Cutting Faliure","2021.11.11","114","415","3","3","","2","41","","","2","13","49"
"","","","Yatiyanthota","Cutting Faliure","2021.11.10","4","22","","","","","4","","","","",""
"","","","Deraniyagala","Cutting Faliure","2021.11.16","4","16","","","","","4","","","","",""
"","","","Ruwanwella","Wall Collapse","2021.11.15","2","2","","","","","1","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","146","550","6","3","0","2","57","0","0","2","13","49"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","","159","600","6","3","0","2","64","0","0","3","16","56"
"","","","Agalawatta","Cutting Faliure","","13","48","","","","","1","","","","",""
"","","","Horana","","","5","24","","","","","3","","","","",""
"","","","Walallawita","","","4","16","","","","","4","","","","",""
"","","","Kalutara","","","418","1663","","","","","6","","","","",""
"","","","Ingiriya","","","3","14","","","","","3","","","","",""
"","","","Mathugama","","","25","85","","","","1","7","","","","",""
"","","කළුතර","","","","","","","","","","","","","","",""
"","","","","","2021.11.06/07/0","","","","","","","","","","","",""
"","12","fSj;Jiw","Panadura","","","105","525","","","","","1","","","","",""
"","","","","","8","","","","","","","","","","","",""
"","","Kalutara","Beruwala","High Wind","","16","61","","","","","16","","","","",""
"","","","Dodangoda","","","5","19","","","","","5","1","","","",""
"","","","Madurawala","","","7","22","","","","","7","","","","",""
"","","","Bulathsighala","","","4","15","","","","","4","","","","",""
"","","","Palindanuwara","","","1","2","","","","","1","","","","",""
"","","","Millaniya","","","11","48","","","","","","","","","",""
"","","","Bandaragama","","","8","31","","","","","2","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","625","2573","0","0","0","1","60","1","0","0","0","0"
"","","ලකාළඹ","","","","","","","","","","","","","","",""
"","13","nfhOk;G","Rathmalana","Heavy Rain","2021.11.15","1","3","","","","","1","","","","",""
"","","Colombo","","","","","","","","","","","","","","",""
"Western  Nky;","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","1","3","0","0","0","0","1","0","0","0","0","0"
"khfhzk;","","","","","","","","","","","","","","","","",""
"","","","","High Wind &","","","","","","","","","","","","",""
"බස්ත්‍රනාහිර පලාත","","","Aththanagalla","","2021.11.08","","","","","","","14","","","","",""
"","","","","Heavy Rain","","","","","","","","","","","","",""
"","","","Biyagama","Heavy Rain& Flood 2021.11.09","","","","","","","","4","","","","",""
"","","","Dompe","Flood","2021.11.09","","","","","","","4","7","","","",""
"","","","","High Wind &","","","","","","","","","","","","",""
"","","","Diwlapitiya","","2021.11.08","357","1581","","","","3","107","18","","","",""
"","","","","Heavy Rain","","","","","","","","","","","","",""
"","","","","High Wind, Heavy","","","","","","","","","","","","",""
"","","","Mirigama","","","2","10","1","","","","22","4","","","",""
"","","ගම්පහ","","Rain & Flood","","","","","","","","","","","","",""
"","14","fk;g`h","","","","","","","","","","","","","","",""
"","","","Gampaha","Flood","2021.11.09","1","4","","","","","3","","","","",""
"","","Gampaha","","","","","","","","","","","","","","",""
"","","","Waththala","Heavy Rain","","","","","","","","10","","","","",""
