"","","","","","","","Page 2","","","","","","","","",""
"වයඹ පලාත","","Arachchikattuwa","","2020.03.04","1456","5186","","","","","","","","","",""
"tlNky;khfhzk;","","Pallama","","2020.03.04","2822","9175","","","","","","","","","",""
"North Western","","","","","","","","","","","","","","","",""
"","","Nawagaththegama","","2020.03.10","513","1469","","","","","","","","","",""
"","","Anamaduwa","","2020.03.06","1140","3556","","","","","","","","","",""
"","","Wanathavilluwa","","2020.03.21","192","659","","","","","","","","","",""
"","පුත්තලම","","","","","","","","","","","","","","",""
"","","Mahakumbukkadawala","","2020.03.05","6291","19544","","","","","","","","","",""
"","7
Gj;jsk;","","Drought","","","","","","","","","","","","",""
"","","Mundalama","","2020.03.23","488","1657","","","","","","","","","",""
"","Puttalam","","","","","","","","","","","","","","",""
"","","Puttalam","","2020.03.28","52","180","","","","","","","","","",""
"වයඹ පලාත","","Chilaw","","2020.04.01","255","965","","","","","","","","","",""
"tlNky;khfhzk;","","Dankotuwa","","2020.04.08","75","275","","","","","","","","","",""
"North Western","","","","","","","","","","","","","","","",""
"","","Naththandiya","","2020.04.09","300","1310","","","","","","","","","",""
"","","Karuwalagaswewa","","2020.03.23","1048","3063","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","14632","47039","0","0","0","0","0","0","0","0","0","0"
"","","Kuliyapitiya East","","2020.04.08","1","5","","","","","1","","","","",""
"","","Kurunegala","","2020.04.08","1","1","","","","","1","","","","",""
"","","Mawathagama","","2020.04.10","1","3","","","","","1","","","","",""
"","","Weerambugedara","","2020.04.10","2","8","","","","","2","","","","",""
"","","Kotawehera","","2020.04.12","3","8","","","","","1","1","","","",""
"","කුරුනෑගල","Polgahawela","","2020.04.12","2","7","","","","","1","1","","","",""
"","8
FUdhfy;","Ambanpola","High Wind","2020.04.13","10","31","","","","","10","","","","",""
"","Kurunegala","Ganewatta","","2020.04.13","16","57","","","","","16","","","","",""
"","","Polpithigama","","2020.04.13","21","74","","","","","21","","","","",""
"","","Mallawapitiya","","2020.04.14","2","7","","","","","2","","","","",""
"","","Alawwa","","2020.04.14","2","7","","","","","2","","","","",""
"","","Mahawa","","2020.04.14","3","7","","","","","3","3","1","","",""
"","","Wariyapola","","2020.04.14","1","5","","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","65","220","0","0","0","0","62","5","1","0","0","0"
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","","14697","47259","0","0","0","0","62","5","1","0","0","0"
"","මාතර","","","","","","","","","","","","","","",""
"","9
khj;jiw","Pitabeddara","Drought","2020.03.11","645","2685","","","","","","","","","",""
"","Matara","","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","645","2685","0","0","0","0","0","0","0","0","0","0"
"","","","High Wind & Rain","2020.04.13","1","5","","","","","1","","","","",""
"","","Walasmulla","","","","","","","","","","","","","",""
"","","","","2020.03.24","692","2796","","","","","","","","","",""
"","","Beliata","","2020.03.24","99","300","","","","","","","","","",""
"","","Okewela","","2020.03.18","297","791","","","","","","","","","",""
"","හම්බන්තාට","Lunugamwehera","","2020.04.07","33","132","","","","","","","","","",""
"","10
`k;ghe;Njhl;il","","","","","","","","","","","","","","",""
"දකුනු පලාත","","Hambanthota","","2020.02.02","720","1994","","","","","","","","","",""
"","Hambantota","","Drought","","","","","","","","","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","","",""
"","","Angunukolapelessa","","2020.03.28","950","3827","","","","","","","","","",""
"Southern","","","","","","","","","","","","","","","",""
"","","Katuwana","","2020.03.20","591","2478","","","","","","","","","",""
"","","Tangalla","","2020.04.04","832","3500","","","","","","","","","",""
"","","Weeraketiya","","2020.03.12","70","460","","","","","","","","","",""
"","","Thissamaharamaya","","2020.03.19","1088","4286","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","5373","20569","0","0","0","0","1","0","0","0","0","0"
"","ගාල්ල","","","","","","","","","","","","","","",""
"","11
fhyp","Baddegama","High Wind","2020.04.14","1","4","","","","","1","","","","",""
"","Galle","","","","","","","","","","","","","","",""
