"","Weather Forecast for Main Cities","","","","21-Apr-2023"
"","","Temperature (0C)","Relative Humidity (%)","",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","35","26","95","50","Showers or thundershowers are likely after 2.00p.m"
"Batticaloa","34","27","90","60","Mainly fair"
"Colombo","33","27","85","65","Showers or thundershowers are likely after 4.00p.m"
"Galle","32","27","90","75","Showers or thundershowers are likely after 4.00p.m"
"Jaffna","35","24","85","65","Mainly fair"
"Kandy","33","23","95","55","Showers or thundershowers are likely after 2.00p.m"
"Nuwara-Eliya","24","11","95","50","Showers or thundershowers are likely after 2.00p.m"
"Ratnapura","34","24","95","50","Showers or thundershowers after 2.00p.m"
"Trincomalee","35","26","90","55","Mainly fair"
"Mannar","34","28","90","65","Mainly fair"
