"Karaitheevu","","2023.12.29","1134","3865","","","","","","","","","",""
"","","2023.12.28","37","152","","","","","","","","","",""
"Sammanthurai","","","","","","","","","","","","","",""
"","","2023.12.31","56","222","","4","","","56","","1","","",""
"Ampara","","2023.12.29","13","45","","","","","5","","","","",""
"Pothuvil","","2023.12.30","2654","9777","","","","","1","","","","",""
"Lahugala","","2023.12.30","818","2324","","","","","5","","","","",""
"Sainthamaruthu","","2023.12.31","6","22","","","","","2","","","","",""
"අම්පාර","","","","","","","","","","","","","",""
"","Heavy Rain / Wind /","","","","","","","","","","","","",""
"mk;ghiw  
6","","2023.12.30","1","4","","","","","1","","","","",""
"Mahaoya","Flood","","","","","","","","","","","","",""
"Ampara","","","","","","","","","","","","","",""
"","","2024.01.01","9","36","","","","","9","","","","",""
"නැමගනහිර පලාත 
Addalachani","","2024.01.02","946","3467","","","","","1","","","","",""
"fpof;F","","","","","","","","","","","","","",""
"Damana","","2024.01.01/02","5","14","","","","","5","","","","",""
"Eastern","","","","","","","","","","","","","",""
"Irakkamam","","2024.01.02","3","8","","","","","1","","","","",""
"Thirukkovil","","2024.01.02","30","66","","","","","2","","","","",""
"Kalmunai North","","2024.01.02","110","278","","","","","","","","","",""
"Dehiaththakandiya","","2024.01.02","26","98","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","5848","20378","0","4","0","0","88","0","1","0","0","0"
"Porativupattu","Flood/ High Wind","2023.12.27 to 28","171","598","","","","","14","","","","",""
"Katankudy","Flood","2024.01.01","1231","4218","","","","","","","","","",""
"Eravur Pattu
 ඩකලපුව","Flood/ High Wind","2023.12.28/30","443","1993","","","","","1","","","","",""
"7
kl;lf;fsg;G","","","","","","","","","","","","","",""
"Manmunai south West","Flood","2024.01.02","34","109","","","","","","","","","",""
"Batticaloa","","","","","","","","","","","","","",""
"Manmunai North","Flood","2024.01.02","59","168","","","","","","","","2","10","19 1. Saratha Vidyalaya 2."
"","","","","","","","","","","","","","","Methodis School"
"Koralai Pattu North","Flood","2023.12.31","47","139","","","","","","","","1","18","Vigneshwara collage
63"
"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","1985","7225","0","0","0","0","15","0","0","3","28","82"
"පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","8331","28942","0","4","0","0","104","0","1","6","281","835"
"Haguranketha","Heavy Rain","2023.12.29/30/31","38","137","","","","","38","1","","","",""
"නුවරඑලිය","","","","","","","","","","","","","",""
"8
Walapane
Etnuypah","Heavy Rain","2023.12.27/29/30/31","19","60","","","","","3","","","1","16","45 Liyanwala Collage"
"Nuwara Eliya","","","","","","","","","","","","","",""
"Nuwaraeliya","High  wind","2023.12.27","4","16","","","","","4","","","1","4","16 Konkodiya Chearch"
"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","61","213","0","0","0","0","45","1","0","2","20","61"
"Galewela","Heavy Rain","2023.12.29/30/31","5","14","","","","","5","","","","",""
"","Heavy Rain","2023.12.29","1","4","","","","","1","","","","",""
"Ukuwela","","","","","","","","","","","","","",""
"","Heavy Rain","2024.01.01","3","11","","","","","2","","","","",""
"ධ්‍ය  පලාත","Heavy Rain","2023.12.27 to 31","22","61","","","","","22","","","","",""
"Raththota","","","","","","","","","","","","","",""
"kj;jpa khfhzk;","Heavy Rain","2024.01.01","1","4","","","","","1","","","","",""
"Central","","","","","","","","","","","","","",""
"Abangangakorale
 ාතමල්","Cutting Faliure","2023.12.28/31","6","13","","","","","6","","","","",""
"9","","","","","","","","","","","","","",""
"khj;jis  Matale
Naula","Heavy Rain","2023.12.22","1","4","","","","","1","","","","",""
"Yatawaththa","Heavy Rain","2023.12.31","1","6","","","","","1","","","","",""
"Matale","Cutting Faliure","2024.01.01","5","21","","","","","5","","","","",""
"Wilgamuwa","Flood","2024.01.01","13","51","","","","","","","","1","13","51 Sailabimbaramaya Temple"
"","Landslide Risk","2024.01.01","51","134","","","","","","","","1","51","134 Atanwala"
"Laggala pallegama","","","","","","","","","","","","","",""
"","Heavy Rain","2023.12.31","8","19","","","","","6","","","","",""
"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","117","342","0","0","0","0","50","0","0","2","64","185"
