"","","","","","","","Page 1","","","","","","","","Situation Report on 2019.11.05 at 1800 hrs.xlsx"
"","තත්ත්ව වාර්තාව  - ශ්‍රී ලංකාව / epiyik mwpf;if - ,yq;if/   Situation Report- Sri Lanka","","","","","","","","","","","","","",""
"","දිනය /jpfjp / Date : 28th July  2020 at 1800hrs","","","","","","","","","","","","","",""
"","","","","","","","","","","නිවාස්ත්‍ හානි","","","","",""
"","","පරිපාලන ප්‍රලද්ශය நிர்வாகப்  பிரிவு","","","බලපෑමට ලක්වු","","","","","Nrjkile;j","ලවනත් හානි பிற பாதிப்புகள்","","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd","",""
"","","Administrative purvie","","","ghjpf;fg;gl;l Affected","","","","අතුරුදහ","tPLfs; Houses","Other Damages","","miktplk; Safe Location","",""
"","","","","","","","","තුවාලවු","","","","","","",""
"","","","","","","","","","න්වූ","Damaged","","","","",""
"","","","","","","","","පුද්ගලයි","","","","","","",""
"","","","","","","","","","පුද්ගලයි","","","","","",""
"","","","","ආරම්භක දිනය","","","","න්","","","","","","",""
"","","","","","","","","","න්","","","","","",""
"පළාත","","","","mdu;j;jk;","","","මිය යෑම්","fhaki","","","කුඩා හා මධය 
ඉතා වැදගත්","","","",""
"","","","ආපදාව    mdHj;jk;","","","","","","fhzh","","","","ආරක්ිත","","ලවනත් කරුණු         NtW"
"khfhzk;","#","","","Muk;gpj;j jpfjp","","","kuzq;fs;","le;NjhH","","අර්ධ","පරිමාණ වයාපාරික 
යටිතල පහසුකම්","","","",""
"","","","Disaster","","","","","","ky;Ngh","","","","පවුේ 
ස්ත්‍
රථාන","","Fwpg;Gf;fs; Remarks"
"Province","","","","Date of","","","Deaths","","","පූර්ණ","ස්ත්‍
රථාන சிறிய,","","","",""
"","","","","","","","","","NdhH","හානි","වලට වූ හානි","","","",""
"","","දිස්ත්‍රික්කය  
ප්‍රා.ලේ. ලකා","","","පුද්ගලයින් 
පවුේ ස්ත්‍ංඛ්‍යාව","","","","","","நடுத்தர,","","ස්ත්‍ංඛ්‍යාව 
ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්",""
"","","","","commenced","","","","Injured","","හානි 
gFjpa","mbg;gilf;","","","",""
"","","மாவட்டம்  
gpuNjr nra.gp      DS","","","FLk;gq;fs; 
egHfs;","","","","Missin","","நிறுவனங் களி","","vz;zpf;i
FLk;gq;f","egHfs;",""
"","","","","","","","","","","sT 
KOik","ன
்  சேதங் கள்","fl;likg;Gf;fs;","","",""
"","","District
Division","","","Families
People","","","","g","","","","f   No. 
s;","Persons",""
"","","","","","","","","People","","Partiall
Fully","Damages to 
Small, Medium,","","","",""
"","","","","","","","","","People","","","","of Safety 
Families","",""
"","","","","","","","","","","y","critical 
Enterprises","","","",""
"","","","","","","","","","","","","","Locations","",""
"","","","","","","","","","","","Infrastructure
Damages","","","",""
"","","Udunuwara","High Wind","2020.07.17","1","5","","","","1","","","","",""
"","","Ududumbara","High Wind","2020.07.23","1","3","","","","1","","","","",""
"","","මහනුවර","","","","","","","","","","","","",""
"","","Pathadumbara","Heavy Rain","2020.07.17","1","3","","","","1","","","","",""
"","1","fz;b","","","","","","","","","","","","",""
"","","Kundasale","High Wind","2020.07.23","1","6","","","","1","","","","",""
"","","Kandy","","","","","","","","","","","","",""
