"","","","Bulathkohupitiya","Tree Fallen","2018.06.05","1","4","","","","","1","","","","","",""
"","","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","","1581","6152","2","0","1","8","226","5","0","2","18","49",""
"","","","","","","","","","","","","","","","","","","One person died due"
"","","","Gampaha","","2018.05.20","","","1","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","to Drowning"
"","","","","","","","","","","","","","","","","","","One person died due"
"","","","","","2018.06.01","","","1","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","to Drowning"
"","","","Attanagalla","","","","","","","","","","","","","","",""
"","","","","Drowning / දිමේ","","","","","","","","","","","","","","One person died due"
"","","ගම්පහ","","","2018.05.21","","","1","","","","","","","","","",""
"","16","fk;g`h","","ගිලීම්","","","","","","","","","","","","","","to Drowning"
"","","Gampaha","","","","","","","","","","","","","","","","One person died due"
"","","","Diulapitiya","","2018.05.20","","","1","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","to Drowning"
"","","","","","","","","","","","","","","","","","","One person died due"
"","","","Mahara","","2018.05.20","","","1","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","to Drowning"
"","","","Kalaniya","Fire / ගිනිගැනීම්","2018.06.07","7","16","","","","5","2","","","","","",""
"Western/","","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","","7","16","5","0","0","5","2","0","0","0","0","0",""
"Nky;","","","","","","","","","","","","","","","","","",""
"","","","Colombo","","2018.05.22","123","593","","","","","","","","","","",""
"khfhzk/","","","","","","","","","","","","","","","","","",""
"","","","Seethawaka","","","264","1122","","","","","","10","","","","",""
"බස්නාහිර","","","","","","","","","","","","","","","","","",""
"පලාත","","","Kolonnawa","","","2451","9723","","","","","","","","","","",""
"","","","","","2018.05.21","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","One person died due"
"","","","Homagama","","","291","1126","1","","","","291","","","","","",""
"","","","","ගං වතුර","","","","","","","","","","","","","","to Drowning"
"","","මකොළඹ nfhOk;G","Kaduwela","nts;sk;","","1923","7216","","","","1","1922","5","","4","17","69",""
"","17","","","","","","","","","","","","","","","","",""
"","","Colombo","","Flood","","","","","","","","","","","","","",""
"","","","Kesbewa","","","22","126","","","","","14","","","","","",""
"","","","kotte","","2018.05.22","43","157","","","","","43","","","","","",""
"","","","Dehiwala","","","1","3","","","","","","","","","","",""
"","","","Thimbirigasyaya","","","230","904","","","","","","","","","","",""
"","","","Padukka","","","3","13","","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","","5351","20983","1","0","0","1","2270","15","0","4","17","69",""
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","","6939","27151","8","0","1","14","2498","20","0","6","35","118",""
"","","","Kuliyapitiya West","","","581","2038","","","","6","76","84","","","","",""
"","","","Narammala","","","171","579","1","","","4","1","","","","","",""
"","","","Udubaddawa","","","695","2121","","3","","4","32","","","","","",""
"","","","Pannala","","","991","3580","0","","","11","104","","","","","",""
"","","","Rasnayakapura","","","140","539","","","","4","10","","","","","",""
"","","","Polgahawela","","2018.05.20","67","222","","","","5","20","","","","","",""
"","","","Kotawehera","","","3","11","","","","","1","2","","","","",""
"","","","Rideegama","","","13","49","","","","2","9","","","","","",""
"","","","Weerambugedara","","","10","34","","","","","","","2","","","",""
"","","","Nikaweratiya","","","13","44","","","","1","","","","","","",""
"","","","Bamunakotuwa","","","92","320","","","","","","","","","","",""
"","","","","දැඩි වර්ෂාව","","","","","","","","","","","","","",""
"","","","","fLk; kio","","","","","","","","","","","","","","One person deid due"
"","","කුරුණෑගල","Alauwa","","","23","105","1","","","","","","","","","",""
"","18","FUdhfy;","","Heavy Rain","","","","","","","","","","","","","","to Cutting Failure"
"","","","","","2018.05.21","","","","","","","","","","","","",""
"","","Kurunegala","","","","","","","","","","","","","","","",""
"","","","Ganewattha","","","7","18","","","","","7","","","","","",""
"","","","Wariyapola","","","2","10","","","","2","","","","","","",""
"","","","Kuliyapitiya East","","2018.05.21","5","19","","","","","3","","","","","",""
"","","","Bingiriya","","2018.05.21-25","528","1722","","","","3","1","","","","","",""
"","","","Mawathagama","","2018.05.21","2","7","","","","","2","","","","","",""
"","","","Kobeigane","","2018.05.21","3","12","","","","","","","","","","",""
"","","","Paduwasnuwara West","","2018.05.22","235","889","","","","","5","","","","","",""
"වයඹ","","","","","","","","","","","","","","","","","",""
"","","","Maspotha","","","13","36","","","","","","","","","","",""
"පලාත/tlNk","","","","","2018.05.21","","","","","","","","","","","","",""
"","","","Paduwasnuwara East","","","61","249","1","","","","","","","","","",""
"y;","","","","","","","","","","","","","","","","","",""
"khfhzk;/","","","Kurunegala","","2018.05.27","3","12","","","","1","2","","","","","",""
"North","","","Mallawapitiya","","","3","14","","","","","3","","","","","",""
"Western/","","","","","","","","","","","","","","","","","",""
"","","","Galgamuwa","","","516","1849","","","","","","","","","","",""
"","","","","Drought","2018","","","","","","","","","","","","",""
"","","","Ambanpola","","","1687","5243","","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","","5864","19722","3","3","0","43","276","86","2","0","0","0",""
