"","","","","","","Page 2","","","","","","","","","","Situation Report on 2019.11.05 at 1800 hrs.xlsx"
"","","","Flood","","","","","","","","","","","","",""
"","","","","","48","138","","1","","","18","","","","",""
"","","Manmunai west","","2019.11.29","","","","","","","","","","","",""
"","","","Lightning","","1","5","","","","","","","","","",""
"","ඩකලපුව","","","","","","","","","","","","","","",""
"3","kl;lf;fsg;G","Manmunai North","","2019.11.26","5301","18202","","","","1","5","","","","",""
"","Batticaloa","","","","","","","","","","","","","","",""
"","","kattankudy","","2019.11.29","107","384","","","","","","1","","","",""
"","","Manmunai pattu","","2019.11.28","2208","8308","","","","","3","","","","",""
"","","Monmunai south & EP","","2019.12.02","280","956","","","","","2","","","","",""
"","","","Flood","","","","","","","","","","","","",""
"","","Monmunai south West","","2019.12.03","14","49","","","","","","","","","",""
"","","Eravur pattu","","2019.12.02","2274","8124","","","","","2","","","","",""
"","","Porathivu pattu","","2019.12.02","734","2087","","","","","19","","","","",""
"","","Eravur pattuTown","","2019.12.04","2667","8948","","1","","","","","1","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total","","","","16670","57634","0","2","0","1","56","1","1","0","0","0"
"","","Kalmunai TD","","","609","2131","","","","","","","","","",""
"","","Samanthamaruthu","","","108","378","","","","","6","","","","",""
"","","Karaitivu","","","923","3230","","","","1","62","1","","","",""
"","","Ninthavur","","","630","2205","","","","","","","","","",""
"","","Addalaichanai","","","810","2835","","","","","1","1","","","",""
"නැමගනහිර පලාත","","","","","","","","","","","","","","","",""
"fpof;F","","Akkaraipattu","","","643","2250","","","","","1","","","","",""
"","අම්පාර","","","","","","","","","","","","","","",""
"Eastern","","Aalayadivembu","","","1120","3920","","","","","","","","1","28","79 RDS Buliding"
"4","mk;ghiw","","Flood","2019.11.25","","","","","","","","","","","",""
"","","Thirukkovil","","","1109","3880","","","","1","26","6","1","","",""
"","Ampara","","","","","","","","","","","","","","",""
"","","Pottuvil","","","876","3066","","","","","","","","","",""
"","","Sammanthurai","","","9","42","1","","","","2","","","","",""
"","","Uhana","","","48","161","","","","","4","","","","",""
"","","Ampara","","","20","78","","","","","20","","","","",""
"","","Damana","","","2","11","","","","","2","","","","",""
"","","Lhugala","","","240","840","","","","","3","","1","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total","","","","7147","25027","1","0","0","2","127","8","2","1","28","79"
"","","","","","","","","","","","","","","","","Boat overturning incident"
"","","","","","","","","","","","","","","","","(due to rough sea)"
"","","","","2019.12.09","2","2","","1","1","","","","","","",""
"","","Town & Gravets","","","","","","","","","","","","","",""
"","","","","2019.12.05","141","511","","","","","7","","","","",""
"","","Verugal","","","87","288","","","","","1","","","1","56","174 T/Mavatichini GTMS"
"","ත්‍රීකුණා ලය","","","","","","","","","","","","","","",""
"5","jp.kiy","Kinniya","Flood","","430","1296","1","2","2","","37","","","","",""
"","Trincomalee","Muthur","","","76","269","","","","","7","","","","",""
"","","Seruwila","","2019.12.03/05","5","18","","","","","5","","","","",""
"","","Thambalagamuwa","","","204","638","","","","","3","","","","",""
"","","Kuchchaveli","","","491","1992","","","","","","","","","",""
"","","Kantale","","","108","336","","","","","11","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total","","","","1544","5350","1","3","3","0","71","0","0","1","56","174"
"","පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","","25361","88011","2","5","3","3","254","9","3","2","84","253"
"","","Musali","","","268","1096","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Shanthipuram GTMS,"
"","න්නාර","Mannar Town","","","177","618","","","","","","","","2","43","Alavudeen GGMS, 
186"
"6","kd;dhH","","Flood","2019.11.30","","","","","","","","","","","","Common Hall"
"","Mannar","","","","","","","","","","","","","","",""
"","","Madhu","","","315","771","","","","","","","","","",""
"","","Manthai West","","","132","458","","","","","","","","","",""
"","","Nanattan","","","181","584","","","","","","","","1","6","16"
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total","","","","1073","3527","0","0","0","0","0","0","0","3","49","202"
"","","Oddusudan","","","360","1062","","","","","","","","","",""
"","","Puthukkudiyiruppu","","","513","1724","","","","","","","1","","",""
"","මුලතිව්","","","","","","","","","","","","","","",""
"","","Thunukkai","","","284","711","","","","","","","","","",""
"7","Ky;iyj;jPT","","Flood","2019.12.06","","","","","","","","","","","",""
"","","Maritimepattu","","","69","150","","","","","","","","","",""
"","Mulaitivu","","","","","","","","","","","","","","",""
"","","Manthai East","","","158","515","","","","","","","","","",""
"","","Welioya","","","10","31","","","","","2","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total","","","","1394","4193","0","0","0","0","2","0","1","0","0","0"
