"","","Landslide Risk","2021.05.24","9","36","","","","","","","","","",""
"","","Fire at Line Houses","2021.05.23","9","43","","","","","8","","","","",""
"","Nuwaraeliya","","","","","","","","","","","","","",""
"","","","2021.05.27","15","62","","","","","15","","","","",""
"","","High Wind","","","","","","","","","","","","",""
"","","","2021.05.26","1","3","","","","","1","","","","",""
"","","","2021.05.26","2","9","","","","","2","","","","",""
"","Kothmale","High Wind","","","","","","","","","","","","",""
"","","","2021.05.27","4","23","","","","","4","","","","",""
"නුවරඑලිය","","","","","","","","","","","","","","",""
"11
Etnuypah","","High Wind","2021.05.31","2","9","","","","","2","","","","",""
"","Walapane","","","","","","","","","","","","","",""
"","Nuwara Eliya","","","","","","","","","","","","","",""
"","","High Wind","2021.05.27","1","6","","","","","1","","","","",""
"","Haguranketha","","2021.05.25-26","8","29","","","","","6","","","","",""
"","","Flood","2021.05.25","41","168","","","","","","","","","",""
"","","Cutting Faliure","2021.05.25","6","29","","","","","4","","","","",""
"","Ambagamuwa","","","","","","","","","","","","","",""
"","","High Wind","2021.05.27-28","17","81","","","","1","16","","","","",""
"","","Landslide Risk","2021.05.26","16","53","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","131","551","0","0","0","1","59","0","0","0","0","0"
"","Gangawata Korale","","2021.05.24-26","7","24","","","","","6","","","","",""
"","","","2021.05.24-26","12","49","","","","","12","","","","",""
"","Poojapitiya","","","","","","","","","","","","","",""
"","","","2021.05.27-28","3","14","","","","","3","","","","",""
"","Yatinuwara","","2021.05.24-25","4","16","","","","","4","","","","",""
"මධ්‍යම පලාත","","","2021.05.25-27","8","27","","","","","8","","","","",""
"","Deltota","","","","","","","","","","","","","",""
"kj;jpa","","","","","","","","","","","","","","",""
"","","","2021.05.29/31","7","25","","","","","7","","","","",""
"khfhzk;","","","","","","","","","","","","","","",""
"Central","","","2021.05.25-27","7","34","","","","","7","","","","",""
"","Udunuwara","","","","","","","","","","","","","",""
"","","","2021.05.28-29/31","6","24","","","","","6","","","","",""
"","Harispattuwa","","2021.05.25-29","13","50","","","","","13","","","","",""
"","Minipe","","2021.05.25-26","14","46","","","","","10","","","","",""
"","මහනුවර","","","","","","","","","","","","","",""
"","Pathahewaheta","","2021.05.25-26","11","44","","","","","11","","","","",""
"12","fz;b","High Wind","","","","","","","","","","","","",""
"","","","2021.05.25","8","25","","","","","6","","","","",""
"Kandy","","","","","","","","","","","","","","",""
"","Pasbage Korale","","","","","","","","","","","","","",""
"","","","2021.05.28","1","4","","","","","1","","","","",""
"","Thumpane","","2021.05.25-29","3","8","","","","","3","","","","",""
"","Ganga Ihala Korale","","2021.05.25-29","7","25","","","","","7","","","","",""
"","Pathadumbara","","2021.05.26","2","5","","","","","2","","","","",""
"","","","2021.05.26","1","5","","","","","1","","","","",""
"","Ududumbara","","","","","","","","","","","","","",""
"","","","2021.05.28/30","4","15","","","","","4","","","","",""
"","Udapalatha","","2021.05.25","2","9","","","","","3","1","","","",""
"","Hatharaliyadda","","2021.05.24-26","10","36","","","","","10","","","","",""
"","Panvila","","2021.05.26","6","16","","","","","6","","","","",""
"","Medadumbara","","2021.05.26-27","5","24","","","","","5","","","","",""
"","Kundasale","","2021.05.25-26","5","21","","","","","5","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","146","546","0","0","0","0","140","1","0","0","0","0"
