"Northen","","","","","","","","","","","","","","",""
"","","","","","Page 3","","","","","","","","","",""
"","Velanai","","2019.12.05","9","32","","","","","6","","","","",""
"","Kayts","","2019.12.06","62","251","","","","","","","","","",""
"","Kareinagar","","2019.12.06","22","77","","","","","2","","","","",""
"","Jaffna","","2019.12.06","119","446","","","","","6","","","","",""
"","Nallur","","2019.12.06","8","28","","","","","1","","","","",""
"","Kopay","","2019.12.06","73","264","","","","","6","","","","",""
"යාපනය","","","","","","","","","","","","","","",""
"","Chankanai","","2019.12.06","300","1012","","","","","5","","","","",""
"10
aho;g;ghzk;","","Flood","","","","","","","","","","","","",""
"","Sandilipay","","2019.12.06","11","45","","","","","6","","","","",""
"Jaffna","","","","","","","","","","","","","","",""
"","Uduvil","","2019.12.06","44","164","","","","","1","","","2","43","158"
"","Tellippallai","","2019.12.06","198","646","","","","","","","","","",""
"","Chavakachcheri","","2019.12.05","289","894","","","","","110","","","","",""
"","Karaveddy","","2019.12.06","162","564","","","","","","","","","",""
"","PointPedro","","2019.12.06","295","1075","","","","","2","","","","",""
"","Maruthankrny","","2019.12.06","266","800","","","","","32","","","3","32","84"
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total","","","1858","6298","0","0","0","0","177","0","0","5","75","242"
"","පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","13145","42410","0","0","0","6","419","0","1","44","2950","9261"
"","","","2019.11.30","1","6","","","","","1","","","","",""
"","","Cutting Failure","2019.12.01","2","11","","","","","","","","","",""
"","Kegalle","","","","","","","","","","","","","",""
"","","","","1","4","","","","","1","","","","",""
"","","Tree Fallen","2019.12.01","1","3","","","","","1","","","","",""
"","","","2019.12.01","4","15","","","","","4","","","","",""
"","","Tree Fallen","2019.12.02","2","9","","","","","2","","","","",""
"","Galigamuwa","","","","","","","","","","","","","",""
"","","","2019.12.05","2","8","","","","","1","","","","",""
"","","Lightning","2019.12.03","1","4","","","","","1","","","","",""
"","","Tree Fallen","","1","5","","","","","1","","","","",""
"","Ruwanwella","Lightning","2019.11.30","1","2","","","","","1","","","","",""
"කෑෙල්ල","","Cutting Failure","","5","19","","","","","1","","","","",""
"11
Nffhiy","","","","","","","","","","","","","","",""
"","","Cutting Failure","2019.11.30","1","4","","","","","1","","","","",""
"Kegalle","","","","","","","","","","","","","","",""
"","Aranayaka","Heavy Rain","2019.12.04","1","5","","","","","1","","","","",""
"ස්ත්‍බරෙමුව පලාත","","","","","","","","","","","","","","",""
"","","Heavy Rain","2019.12.01","1","5","","","","","1","","","","",""
"rg;ufKt","","","","","","","","","","","","","","",""
"Sabaragamuwa","","Tree Fallen","2019.12.01","1","4","","","","","1","","","","",""
"","Warakapola","","2019.11.30","1","5","","","","","1","","","","",""
"","","Cutting Failure","","","","","","","","","","","","",""
"","","","2019.12.01","3","9","","","","","2","","","","",""
"","","Lightning","","2","8","","","","","1","","","","",""
"","Bulathkohupitiya","","2019.12.02","","","","","","","","","","","",""
"","","Heavy Rain","","1","5","","","","","1","","","","",""
"","Rambukkana","Tree Fallen","2019.12.05","1","4","","","","","1","","","","",""
"","Mawanella","Cutting Failure","2019.12.05","3","14","","","","","3","","","","",""
"","Dehiovita","Fire","2019.12.03","3","10","","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total","","","39","159","0","0","0","0","28","0","0","0","0","0"
"රත්නපුර","Godakawela","Tree Fallen","2019.12.06","2","7","","","","","2","","","","",""
"12
,uj;jpdGhp","Pelmadulla","Flood","2019.12.05","11","40","","","","","","","","","",""
"Rathnapura","Kolonna","Landslide Risk","2019.12.05","9","36","","","","","","","","1","9","36"
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total","","","22","83","0","0","0","0","2","0","0","1","9","36"
"","පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","61","242","0","0","0","0","30","0","0","1","9","36"
"","Kundasale","","","50","186","","","","","4","1","","","",""
"","Paathahewaheta","","","7","32","","","","","","","","","",""
"","Gangaihalakorale","","","2","9","","","","","2","","","","",""
"","Medadumbara","","","11","50","","","","","11","","","","",""
"","Akurana","","","9","48","","","","","","","","","",""
